ID,group,Abies firma,Distylium racemosum,Castanopsis sieboldii,Pinus densiflora,Pinus thunbergii,Machilus thunbergii,Quercus salicina,Tsuga sieboldii,Quercus acuta,Machilus japonica,Fagus crenata,Cleyera japonica,Camellia japonica,Illicium anisatum,Quercus gilva,Carpinus tschonoskii,Cryptomeria japonica,Chamaecyparis obtusa,Quercus glauca,Quercus crispula var. crispula,Cerasus jamasakura,Quercus serrata,Lithocarpus edulis,Cinnamomum yabunikkei,Cinnamomum camphora,Betula grossa,Toxicodendron sylvestre,Zelkova serrata,Cornus controversa var. controversa
440375,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065025,0.0,0.14290025,0.13879675,0.0,0.0039006250000000004,0.0,0.0,0.09184437499999999,0.0,0.072026375
440378,current,0.0,0.0,0.0,0.0,0.0,0.00855625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8393435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440379,current,0.0,0.02377,0.14192675,0.0,0.0,0.026218500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094766625,0.0,0.0,0.743442625,0.0,0.017424,0.10497375,0.0,0.0,0.0,0.0,0.011055625000000001,0.0,0.0
440386,current,0.0,0.0,0.08364475,0.0,0.0,0.3671965,0.0,0.0,0.0,0.0,0.0,0.0,0.181513125,0.0,0.0,0.0,0.0,0.0,0.25835075,0.0,0.0,0.0,0.0,0.0669435,0.09101325,0.0,0.035080875,0.0,0.04997325
440388,current,0.0,0.0,0.08052487500000001,0.0,0.0,0.056398250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0038025,0.0,0.0,0.0,0.0,0.0,0.180711625,0.0,0.35685900000000004,0.031560875,0.0,0.010725624999999999,0.009025,0.0,0.017606875,0.0,0.018606249999999998
450017,current,0.0,0.0,0.0,0.0,0.0,0.223211125,0.23687562499999998,0.0,0.88669575,0.0,0.0,0.0,0.214422,0.0,0.0,0.0190825,0.0,0.0,0.0,0.04687224999999999,0.07850525,0.0,0.0,0.085974125,0.0,0.0,0.0,0.0,0.0
450018,current,0.0,0.0,0.009900249999999998,0.0,0.0,0.0,0.048576625,0.08208224999999998,0.224185375,0.0,0.0,0.0,0.297637625,0.0,0.0,0.03222025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,0.0,0.0,0.0,0.0,0.0
450025,current,0.0,0.0,0.04738149999999999,0.0,0.0,0.11289600000000001,0.09409925,0.0,0.0,0.0,0.0,0.0,0.024966500000000003,0.0,0.0,0.010889999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058685625,0.0,0.0,0.0,0.0,0.12476875000000001
450060,current,0.0,0.0,0.0,0.0,0.0,0.0,0.022365625,0.454980125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016641,0.0,0.0,0.0,0.0,0.0,0.22451987499999998,0.0,0.0,0.0
450061,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450097,current,0.0,0.49184475,0.30826325,0.0,0.0,0.06824475,0.015325624999999999,0.17339125,0.45068949999999997,0.0,0.0,0.0,0.017430624999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049692875,0.0,0.273586125,0.030405625000000002,0.0,0.0,0.0,0.0,0.0
450099,current,0.0,0.02862875,0.50015825,0.0,0.0,0.0,0.0598875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02686225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450100,current,0.0,0.0,0.36847087500000003,0.0,0.0,0.0,0.127167125,0.0,0.0,0.0,0.0,0.0,0.0101125,0.0,0.0,0.029070250000000006,0.0,0.0,0.19484,0.0,0.050285250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.13549575,0.068856375
450122,current,0.0,0.256618125,0.06464025000000001,0.0,0.0,0.0,0.004100625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301896875,0.0,0.0,0.0,0.0,0.0,0.05822475,0.0,0.0,0.0,0.0,0.0,0.0
450128,current,0.0,0.0,0.07066875,0.0,0.0,0.056678625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087088125,0.0,0.0,0.0,0.009312250000000001,0.0,0.0,0.02874875,0.0,0.0,0.041611125
450181,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354275,0.037743125,0.04797725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450193,current,0.0,0.058003125,0.12304725000000002,0.0,0.0,0.0,0.5733415000000001,0.0,0.0,0.0,0.0,0.0,0.020200625000000003,0.0,0.0,0.11505499999999999,0.0,0.0,0.053522749999999994,0.0,0.04515625,0.0,0.0,0.04105425,0.15015625,0.0,0.0,0.0,0.0
450215,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37127112500000004,0.0,0.0,0.0,0.25330525,0.0,0.0,0.0,0.0,0.0,0.055187499999999994,0.0,0.0,0.0
450232,current,0.0,0.06715312500000001,1.469446625,0.0,0.0,0.292106625,0.108995625,0.0,0.140639625,0.0,0.0,0.0,0.007155624999999999,0.0,0.0,0.0,0.0,0.0,0.029275875,0.0,0.09929149999999999,0.03534400000000001,0.058312125,0.06257225,0.0,0.0,0.0,0.0,0.0
450281,current,0.0,0.0087025,0.15981375,0.0,0.0,0.085215875,0.00625,0.0,0.043851999999999995,0.0,0.0,0.0,0.014400625,0.0,0.0,0.0,1.205420875,0.0,0.011496250000000001,0.0,0.0,0.0,0.09677225,0.0,0.0,0.0,0.008850625,0.0,0.0
450283,current,0.0,0.0,0.471893375,0.0,0.0,0.04268875,0.01836025,0.0,0.0,0.0,0.0,0.0,0.012738125,0.0,0.0,0.0,0.0,0.0,0.185127125,0.0,0.17529087499999998,0.0,0.055440375,0.0,0.0,0.0,0.0,0.0,0.0
450284,current,0.0,0.0,0.1194385,0.0,0.0,0.012633125000000002,0.08081875,0.0,0.0,0.0,0.0,0.0,0.004100625,0.0,0.0,0.0,0.0,0.0,0.14402537499999998,0.0,0.23788437499999998,0.0,0.005880625,0.0048400000000000006,0.0,0.0,0.0,0.0,0.03790475
450299,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261575125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12859475,0.0,0.0,0.0,0.07473025,0.0,0.0,0.0,0.0,0.0,0.10215174999999999,0.0,0.01177225,0.0719825
450300,current,0.0,0.0,0.0,0.0,0.0,0.54687475,0.0,0.0,0.0,0.0,0.0,0.0,0.046369375,0.0,0.0,0.0,0.03980025,0.0,0.0,0.0,0.10013575000000001,0.0,0.0,0.0,0.027390250000000005,0.0,0.0,0.0,0.0
450324,current,0.0,0.0,0.0,0.0,0.0,0.0704115,0.06781475000000001,0.018225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00361,0.0,0.0,0.0,0.0,0.0
450337,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011055625000000001,0.005640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290701875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450356,current,0.0,0.0,0.0,0.0,0.0,0.018768999999999997,0.16377524999999998,0.0,0.14366924999999997,0.0,0.0,0.0,0.11531187500000001,0.0,0.0,0.10414537500000001,0.0,0.0,0.0,0.0,0.085484875,0.0,0.0,0.004,0.0,0.3281715,0.0,0.0,0.0
450387,current,0.0,0.0,0.0,0.0,0.0,0.014762250000000001,0.003515625,0.10622999999999999,0.06339725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1214415,0.0,0.0,0.004950625,0.0,0.235941625,0.0,0.0,0.0
450400,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02885625,0.0,0.0,0.23769162500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115634,0.0
450401,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022544375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450439,current,0.0,0.063493125,1.335994875,0.0,0.0,0.00841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450487,current,0.0,0.041456875000000004,0.1253755,0.0,0.0,0.0,0.05738525,0.0,0.12756625,0.0,0.0,0.0,0.013078125,0.0,0.0,0.0,0.0,0.0,0.161354,0.0,0.00961,0.0,0.0,0.04239475,0.0,0.0,0.0,0.0,0.0
460109,current,0.0,0.0,1.123204625,0.0,0.0,0.047982250000000004,0.007980625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02512225,0.0,0.028214999999999997,0.0,0.008280999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460162,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19649725,1.320479875,0.0050625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460202,current,0.0,0.008545625000000001,0.72918575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009175625,0.0,0.0,0.0,0.0,0.501823625,0.022201000000000002,0.0,0.07079625,0.0,0.0,0.0,0.0,0.0,0.02567225,0.0,0.0
460231,current,0.0,0.0,0.738385875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05978025,0.435334125,0.168757875,0.0,0.0,0.008122500000000001,0.0,0.0,0.004730624999999999,0.0,0.0,0.0,0.0
460247,current,0.0,0.0,0.944476,0.0,0.0,0.08928312499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.019555625,0.0,0.0,0.0,0.0,0.0,0.141729875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00950625
460263,current,0.0,0.004,0.02324475,0.0,0.0,0.0,0.025125625000000002,0.0,0.009455625,0.0,0.0,0.0,0.0037056250000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460286,current,0.0,0.009891249999999999,0.09560312500000001,0.0,0.0,0.17436175,0.038644625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73746475,0.02531425,0.0,0.0,0.0,0.0,0.0,0.027482500000000003,0.0,0.0,0.0,0.0,0.0
460353,current,0.0,0.0,0.0,0.0,0.0,0.63661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14257687500000002,0.0,0.0,0.0,0.0,0.0
460354,current,0.0,0.0,0.0,0.0,0.0,0.2245835,0.27172275,0.0,0.0,0.0,0.0,0.0,0.005175625,0.0,0.0,0.0,0.13046600000000003,0.0,0.134573375,0.0,0.0,0.0,0.894041,0.036889000000000005,0.025776625000000004,0.0,0.0,0.0,0.0
460368,current,0.0,0.08853,0.99021375,0.0,0.0,0.070058125,0.028945625000000003,0.01681,0.118593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065649875,0.0,0.0,0.011730624999999998,0.0,0.0,0.06621337499999999,0.0,0.0
460373,current,0.0,0.0,0.0,0.0,0.0,0.031924375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29534275,0.0,0.0,0.0,0.0,0.0,0.0,0.035797499999999996,0.0,0.0,0.0,0.0,0.0
460402,current,0.0,0.26877,0.0,0.0,0.0,0.0,0.532162625,0.0,0.56110575,0.0,0.0,0.0,0.037690625000000005,0.0,0.0,0.10192625000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460413,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841625,0.0,0.0,0.0,0.0,0.0,0.00915625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460429,current,0.0,0.07451962499999999,0.02356225,0.0,0.0,0.0,0.0,0.0,0.286166,0.0,0.0,0.0,0.047898125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029190624999999998,0.011881000000000001,0.0,0.0,0.0,0.0,0.0
460458,current,0.0,0.19313575,0.443996125,0.0,0.0,0.12196675,0.034548875,0.0,0.411156125,0.0,0.0,0.0,0.06886525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094171,0.07900449999999999,0.0,0.0,0.0,0.0,0.0
460459,current,0.0,0.279795375,0.21528524999999998,0.0,0.0,0.2799565,0.06940725,0.0,0.16050325,0.0,0.0,0.0,0.040644625000000004,0.0,0.0,0.0,0.0,0.0,0.0384165,0.0,0.0,0.0,0.01380625,0.138588,0.0,0.0,0.0,0.0,0.0
460511,current,0.0,0.0048400000000000006,0.0,0.0,0.0,0.0340925,0.0,0.0,0.067919375,0.0,0.0,0.0,0.017763124999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.053833125,0.0,0.0,0.0,0.0,0.0
460532,current,0.0,0.0,0.11357350000000001,0.0,0.0,0.16327,0.07899125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013433124999999999,0.0,0.032383125,0.0,0.092845625,0.019063125,0.0075625,0.0,0.0,0.0,0.0
460534,current,0.0,0.0,1.020891,0.0,0.0,0.320921,0.011390625,0.0,0.030178125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009312250000000001,0.0,0.0,0.0,0.0,0.0
